order_id,customer_id,merchant_id,category,item_count,unit_price,total_amount,order_status,payment_method,order_date
ORD-159213,CUST-1291,MCH-350,Home & Kitchen,3,15.12,50.35,Delivered,PayPal,2026-05-05
ORD-159214,CUST-7375,MCH-744,Electronics,1,20.32,20.32,Shipped,PayPal,2026-05-04
ORD-159215,CUST-6220,MCH-648,Electronics,1,9.2,14.19,Delivered,Apple Pay,2026-09-03
ORD-159216,CUST-7402,MCH-232,Health & Personal Care,1,12.2,12.2,Delivered,UPI / NetBanking,2026-04-02
ORD-159217,CUST-6602,MCH-664,Apparel & Fashion,1,72.72,77.71,Delivered,Stripe,2026-05-12
ORD-159218,CUST-8779,MCH-612,Apparel & Fashion,1,79.29,79.29,Delivered,Stripe,2026-05-14
ORD-159219,CUST-4228,MCH-531,Sports & Fitness,1,46.77,46.77,Shipped,Credit Card,2026-06-10
ORD-159220,CUST-8047,MCH-550,Home & Kitchen,5,10.81,59.04,Shipped,Stripe,2026-08-14
ORD-159221,CUST-5008,MCH-793,Apparel & Fashion,5,46.5,232.5,Shipped,Stripe,2026-07-01
ORD-159222,CUST-8587,MCH-489,Apparel & Fashion,1,24.33,24.33,Delivered,PayPal,2026-06-20
ORD-159223,CUST-8581,MCH-541,Home & Kitchen,3,164.75,499.24,Delivered,Credit Card,2026-09-01
ORD-159224,CUST-5656,MCH-484,Health & Personal Care,1,26.05,36.04,Delivered,Credit Card,2026-05-25
ORD-159225,CUST-2002,MCH-237,Home & Kitchen,4,95.18,390.71,Shipped,Credit Card,2026-05-28
ORD-159226,CUST-5552,MCH-764,Home & Kitchen,1,66.64,66.64,Delivered,Stripe,2026-07-04
ORD-159227,CUST-2539,MCH-213,Apparel & Fashion,2,37.69,80.37,Delivered,Stripe,2026-08-29
ORD-159228,CUST-9275,MCH-773,Sports & Fitness,1,29.96,39.95,Delivered,Apple Pay,2026-04-03
ORD-159229,CUST-2936,MCH-315,Apparel & Fashion,1,91.88,91.88,Delivered,Stripe,2026-03-28
ORD-159230,CUST-4285,MCH-295,Apparel & Fashion,1,25.48,30.47,Shipped,PayPal,2026-07-28
ORD-159231,CUST-4462,MCH-432,Electronics,1,32.56,32.56,Delivered,PayPal,2026-07-13
ORD-159232,CUST-3406,MCH-122,Sports & Fitness,5,16.51,87.54,Cancelled,UPI / NetBanking,2026-08-26
ORD-159233,CUST-6492,MCH-494,Home & Kitchen,1,11.58,16.57,Shipped,UPI / NetBanking,2026-07-21
ORD-159234,CUST-2597,MCH-204,Apparel & Fashion,2,23.85,47.7,Delivered,Credit Card,2026-08-11
ORD-159235,CUST-9249,MCH-630,Health & Personal Care,3,72.28,226.83,Delivered,PayPal,2026-07-17
ORD-159236,CUST-7827,MCH-424,Electronics,3,77.26,231.78,Delivered,PayPal,2026-08-01
ORD-159237,CUST-6945,MCH-246,Books & Media,3,17.31,51.93,Delivered,Stripe,2026-05-07
ORD-159238,CUST-3921,MCH-230,Electronics,1,29.59,39.58,Shipped,UPI / NetBanking,2026-04-23
ORD-159239,CUST-7983,MCH-786,Health & Personal Care,1,37.83,37.83,Delivered,UPI / NetBanking,2026-09-02
ORD-159240,CUST-7229,MCH-403,Apparel & Fashion,1,57.83,57.83,Delivered,Stripe,2026-09-02
ORD-159241,CUST-8022,MCH-233,Health & Personal Care,1,13.59,23.58,Delivered,UPI / NetBanking,2026-04-02
ORD-159242,CUST-7810,MCH-341,Electronics,2,22.12,44.24,Shipped,Credit Card,2026-04-09
ORD-159243,CUST-8546,MCH-474,Apparel & Fashion,1,28.75,33.74,Shipped,Stripe,2026-07-25
ORD-159244,CUST-7466,MCH-534,Apparel & Fashion,1,39.11,44.1,Delivered,Credit Card,2026-08-14
ORD-159245,CUST-5106,MCH-670,Apparel & Fashion,1,10.13,15.12,Delivered,PayPal,2026-05-29
ORD-159246,CUST-4939,MCH-538,Apparel & Fashion,2,19.13,43.25,Delivered,Stripe,2026-05-11
ORD-159247,CUST-8745,MCH-712,Apparel & Fashion,1,11.59,11.59,Delivered,Stripe,2026-09-09
ORD-159248,CUST-9454,MCH-193,Apparel & Fashion,2,18.19,41.37,Delivered,PayPal,2026-05-31
ORD-159249,CUST-8191,MCH-593,Electronics,1,18.18,18.18,Processing,Credit Card,2026-08-24
ORD-159250,CUST-6003,MCH-585,Home & Kitchen,4,12.36,49.44,Refunded,PayPal,2026-09-06
ORD-159251,CUST-9645,MCH-522,Electronics,1,76.7,76.7,Delivered,Apple Pay,2026-09-12
ORD-159252,CUST-4671,MCH-505,Health & Personal Care,2,173.58,347.16,Shipped,Apple Pay,2026-06-09
ORD-159253,CUST-7423,MCH-186,Health & Personal Care,1,53.31,53.31,Shipped,Stripe,2026-08-23
ORD-159254,CUST-9171,MCH-754,Apparel & Fashion,2,33.87,77.73,Delivered,Apple Pay,2026-05-19
ORD-159255,CUST-1198,MCH-234,Electronics,1,20.25,30.24,Delivered,Credit Card,2026-08-17
ORD-159256,CUST-6897,MCH-357,Health & Personal Care,1,170.05,180.04,Delivered,Stripe,2026-05-07
ORD-159257,CUST-4814,MCH-102,Sports & Fitness,1,30.2,30.2,Delivered,Credit Card,2026-08-07
ORD-159258,CUST-6975,MCH-411,Health & Personal Care,4,30.28,131.11,Delivered,Credit Card,2026-08-18
ORD-159259,CUST-8450,MCH-403,Electronics,2,20.2,40.4,Delivered,Apple Pay,2026-06-28
ORD-159260,CUST-1285,MCH-691,Electronics,1,11.8,11.8,Delivered,Apple Pay,2026-05-17
ORD-159261,CUST-2151,MCH-367,Apparel & Fashion,2,14.36,28.72,Delivered,PayPal,2026-06-27
ORD-159262,CUST-1257,MCH-509,Health & Personal Care,3,52.55,162.64,Delivered,Credit Card,2026-05-15
ORD-159263,CUST-1775,MCH-276,Apparel & Fashion,1,25.16,25.16,Refunded,Credit Card,2026-05-30
ORD-159264,CUST-9702,MCH-646,Health & Personal Care,4,10.78,43.12,Delivered,Stripe,2026-05-13
ORD-159265,CUST-1700,MCH-213,Electronics,1,20.46,20.46,Delivered,Stripe,2026-07-15
ORD-159266,CUST-5236,MCH-669,Home & Kitchen,1,9.06,14.05,Delivered,UPI / NetBanking,2026-04-06
ORD-159267,CUST-1977,MCH-338,Sports & Fitness,1,92.73,102.72,Delivered,Stripe,2026-08-23
ORD-159268,CUST-7036,MCH-249,Apparel & Fashion,1,83.13,93.12,Delivered,PayPal,2026-05-09
ORD-159269,CUST-5835,MCH-129,Apparel & Fashion,2,25.18,55.35,Delivered,UPI / NetBanking,2026-07-05
ORD-159270,CUST-7250,MCH-564,Electronics,4,71.46,295.83,Processing,Apple Pay,2026-08-13
ORD-159271,CUST-6761,MCH-489,Books & Media,1,80.55,80.55,Delivered,Credit Card,2026-06-05
ORD-159272,CUST-4966,MCH-672,Electronics,2,27.87,55.74,Delivered,UPI / NetBanking,2026-09-10
ORD-159273,CUST-2875,MCH-751,Home & Kitchen,4,39.39,162.55,Processing,PayPal,2026-07-27
ORD-159274,CUST-1212,MCH-789,Home & Kitchen,1,19.63,19.63,Shipped,Stripe,2026-04-10
ORD-159275,CUST-6772,MCH-694,Apparel & Fashion,1,38.8,43.79,Cancelled,Credit Card,2026-08-10
ORD-159276,CUST-5483,MCH-506,Home & Kitchen,1,60.7,70.69,Shipped,PayPal,2026-08-05
ORD-159277,CUST-8281,MCH-555,Electronics,1,132.79,132.79,Delivered,Credit Card,2026-06-06
ORD-159278,CUST-8705,MCH-138,Apparel & Fashion,2,18.87,42.73,Delivered,PayPal,2026-09-07
ORD-159279,CUST-1797,MCH-276,Apparel & Fashion,1,24.43,29.42,Shipped,UPI / NetBanking,2026-07-04
ORD-159280,CUST-1037,MCH-747,Health & Personal Care,1,33.29,33.29,Delivered,Credit Card,2026-09-18
ORD-159281,CUST-8258,MCH-601,Electronics,1,56.06,61.05,Delivered,Stripe,2026-06-07
ORD-159282,CUST-8376,MCH-186,Apparel & Fashion,2,97.95,205.89,Delivered,Apple Pay,2026-09-22
ORD-159283,CUST-5156,MCH-393,Home & Kitchen,2,32.6,70.19,Delivered,Credit Card,2026-08-26
ORD-159284,CUST-5353,MCH-733,Apparel & Fashion,1,18.37,18.37,Refunded,Credit Card,2026-06-15
ORD-159285,CUST-1134,MCH-637,Electronics,1,72.39,72.39,Delivered,Stripe,2026-04-10
ORD-159286,CUST-3383,MCH-620,Home & Kitchen,1,41.96,41.96,Delivered,PayPal,2026-04-28
ORD-159287,CUST-4072,MCH-232,Health & Personal Care,2,48.15,101.29,Delivered,Stripe,2026-05-25
ORD-159288,CUST-3773,MCH-185,Health & Personal Care,2,135.56,271.12,Delivered,PayPal,2026-06-16
ORD-159289,CUST-9277,MCH-219,Books & Media,1,12.25,17.24,Delivered,PayPal,2026-05-07
ORD-159290,CUST-7810,MCH-499,Sports & Fitness,1,34.44,39.43,Shipped,PayPal,2026-09-03
ORD-159291,CUST-7715,MCH-710,Electronics,1,32.63,37.62,Delivered,Stripe,2026-04-08
ORD-159292,CUST-6667,MCH-187,Electronics,3,30.41,91.23,Delivered,PayPal,2026-04-06
ORD-159293,CUST-9992,MCH-693,Electronics,3,21.23,68.68,Delivered,Apple Pay,2026-04-19
ORD-159294,CUST-8568,MCH-342,Apparel & Fashion,1,43.4,48.39,Cancelled,PayPal,2026-08-28
ORD-159295,CUST-6956,MCH-471,Health & Personal Care,1,22.65,22.65,Delivered,Stripe,2026-08-18
ORD-159296,CUST-5002,MCH-469,Sports & Fitness,1,10.32,15.31,Processing,Stripe,2026-09-06
ORD-159297,CUST-6586,MCH-721,Electronics,1,20.09,25.08,Delivered,UPI / NetBanking,2026-05-18
ORD-159298,CUST-8018,MCH-773,Electronics,1,91.95,91.95,Delivered,Stripe,2026-09-07
ORD-159299,CUST-3222,MCH-701,Electronics,2,13.36,31.71,Delivered,Stripe,2026-07-07
ORD-159300,CUST-6720,MCH-276,Home & Kitchen,1,57.36,67.35,Delivered,Stripe,2026-08-25
ORD-159301,CUST-2082,MCH-658,Apparel & Fashion,1,52.33,62.32,Shipped,UPI / NetBanking,2026-05-10
ORD-159302,CUST-6692,MCH-748,Home & Kitchen,2,51.17,102.34,Delivered,Stripe,2026-08-23
ORD-159303,CUST-9597,MCH-198,Health & Personal Care,3,11.84,40.51,Processing,Apple Pay,2026-03-29
ORD-159304,CUST-3534,MCH-435,Apparel & Fashion,1,16.3,21.29,Delivered,Stripe,2026-07-21
ORD-159305,CUST-9474,MCH-685,Books & Media,1,135.26,135.26,Delivered,Apple Pay,2026-07-26
ORD-159306,CUST-9928,MCH-491,Sports & Fitness,1,18.14,18.14,Processing,Stripe,2026-05-02
ORD-159307,CUST-5551,MCH-364,Apparel & Fashion,2,24.26,48.52,Delivered,Stripe,2026-09-15
ORD-159308,CUST-1221,MCH-220,Books & Media,3,80.62,246.85,Delivered,Apple Pay,2026-05-26
ORD-159309,CUST-3927,MCH-310,Apparel & Fashion,2,45.47,95.93,Shipped,Stripe,2026-05-08
ORD-159310,CUST-8769,MCH-339,Apparel & Fashion,3,33.84,101.52,Delivered,Stripe,2026-07-08
ORD-159311,CUST-2955,MCH-734,Electronics,1,18,18,Delivered,Credit Card,2026-03-31
ORD-159312,CUST-9044,MCH-510,Apparel & Fashion,1,37.27,37.27,Delivered,Stripe,2026-06-22
ORD-159313,CUST-1715,MCH-785,Electronics,2,26,52,Delivered,Stripe,2026-06-20
ORD-159314,CUST-2064,MCH-671,Electronics,1,41.4,41.4,Processing,Stripe,2026-06-22
ORD-159315,CUST-8596,MCH-163,Electronics,1,53.11,53.11,Delivered,Credit Card,2026-04-15
ORD-159316,CUST-5875,MCH-401,Health & Personal Care,2,13.72,32.43,Refunded,Apple Pay,2026-09-01
ORD-159317,CUST-9899,MCH-218,Books & Media,3,24.99,84.96,Delivered,Stripe,2026-07-05
ORD-159318,CUST-7393,MCH-296,Sports & Fitness,1,93.93,103.92,Delivered,Stripe,2026-06-03
ORD-159319,CUST-3754,MCH-537,Apparel & Fashion,1,36.84,46.83,Delivered,Credit Card,2026-05-09
ORD-159320,CUST-6727,MCH-212,Books & Media,1,27.13,27.13,Cancelled,Stripe,2026-08-03
ORD-159321,CUST-6849,MCH-623,Apparel & Fashion,1,33.37,33.37,Processing,Apple Pay,2026-05-02
ORD-159322,CUST-3051,MCH-304,Books & Media,1,16.2,16.2,Shipped,Apple Pay,2026-05-08
ORD-159323,CUST-9640,MCH-245,Home & Kitchen,2,23.35,51.69,Delivered,Credit Card,2026-07-24
ORD-159324,CUST-9702,MCH-493,Home & Kitchen,1,9.18,19.17,Delivered,Stripe,2026-08-31
ORD-159325,CUST-8684,MCH-199,Apparel & Fashion,1,37.11,42.1,Delivered,UPI / NetBanking,2026-06-25
ORD-159326,CUST-8041,MCH-615,Electronics,1,13.62,18.61,Delivered,UPI / NetBanking,2026-05-31
ORD-159327,CUST-9237,MCH-599,Books & Media,1,25.13,25.13,Delivered,Stripe,2026-05-03
ORD-159328,CUST-7269,MCH-139,Apparel & Fashion,1,13.15,13.15,Delivered,PayPal,2026-07-05
ORD-159329,CUST-8993,MCH-402,Apparel & Fashion,1,60.5,65.49,Delivered,Apple Pay,2026-07-09
ORD-159330,CUST-2894,MCH-510,Sports & Fitness,1,18.73,23.72,Delivered,Apple Pay,2026-05-25
ORD-159331,CUST-2166,MCH-321,Health & Personal Care,1,45.61,50.6,Delivered,Credit Card,2026-08-28
ORD-159332,CUST-2449,MCH-662,Electronics,1,56.41,66.4,Delivered,Credit Card,2026-06-01
ORD-159333,CUST-3397,MCH-310,Sports & Fitness,1,54.01,64,Cancelled,Stripe,2026-05-21
ORD-159334,CUST-4506,MCH-414,Sports & Fitness,1,92.56,102.55,Delivered,Credit Card,2026-06-07
ORD-159335,CUST-9469,MCH-751,Home & Kitchen,1,57.1,62.09,Delivered,Stripe,2026-05-13
ORD-159336,CUST-8261,MCH-159,Health & Personal Care,1,208.92,208.92,Delivered,Stripe,2026-04-16
ORD-159337,CUST-4956,MCH-767,Apparel & Fashion,1,15.46,20.45,Cancelled,Stripe,2026-09-07
ORD-159338,CUST-7473,MCH-443,Health & Personal Care,3,29.62,88.86,Delivered,Apple Pay,2026-05-23
ORD-159339,CUST-2473,MCH-370,Electronics,4,37.04,153.15,Delivered,Credit Card,2026-07-03
ORD-159340,CUST-1477,MCH-191,Apparel & Fashion,1,8.93,18.92,Processing,Credit Card,2026-05-27
ORD-159341,CUST-8317,MCH-630,Health & Personal Care,3,47.55,142.65,Delivered,PayPal,2026-04-17
ORD-159342,CUST-8820,MCH-747,Electronics,1,29.98,29.98,Processing,Stripe,2026-04-06
ORD-159343,CUST-8910,MCH-451,Electronics,5,125.52,627.6,Refunded,Credit Card,2026-08-28
ORD-159344,CUST-1509,MCH-202,Sports & Fitness,4,12.99,61.95,Delivered,Stripe,2026-06-08
ORD-159345,CUST-9948,MCH-344,Electronics,1,87.36,92.35,Delivered,PayPal,2026-05-11
ORD-159346,CUST-6934,MCH-516,Health & Personal Care,1,44.38,44.38,Delivered,PayPal,2026-04-12
ORD-159347,CUST-5126,MCH-337,Electronics,1,46.91,56.9,Processing,UPI / NetBanking,2026-05-04
ORD-159348,CUST-2061,MCH-297,Apparel & Fashion,3,44.44,143.31,Delivered,Credit Card,2026-06-13
ORD-159349,CUST-5646,MCH-546,Home & Kitchen,2,87,174,Refunded,UPI / NetBanking,2026-05-29
ORD-159350,CUST-5771,MCH-775,Health & Personal Care,1,50.84,50.84,Shipped,Stripe,2026-05-07
ORD-159351,CUST-1355,MCH-697,Apparel & Fashion,2,9.99,19.98,Delivered,Apple Pay,2026-05-16
ORD-159352,CUST-4008,MCH-395,Apparel & Fashion,2,77.01,164.01,Shipped,Stripe,2026-05-24
ORD-159353,CUST-5362,MCH-167,Electronics,1,13.46,23.45,Delivered,Apple Pay,2026-03-30
ORD-159354,CUST-1289,MCH-795,Books & Media,1,13.26,18.25,Delivered,Stripe,2026-07-03
ORD-159355,CUST-8940,MCH-768,Home & Kitchen,1,70.24,80.23,Delivered,Credit Card,2026-07-08
ORD-159356,CUST-1012,MCH-764,Electronics,1,47.63,52.62,Shipped,UPI / NetBanking,2026-09-21
ORD-159357,CUST-7792,MCH-503,Electronics,2,24.65,54.29,Shipped,Credit Card,2026-05-03
ORD-159358,CUST-1388,MCH-118,Apparel & Fashion,1,29.88,29.88,Delivered,UPI / NetBanking,2026-04-08
ORD-159359,CUST-2957,MCH-751,Electronics,2,19.93,44.85,Delivered,Stripe,2026-09-14
ORD-159360,CUST-4677,MCH-261,Apparel & Fashion,1,215.39,220.38,Delivered,Credit Card,2026-05-08
ORD-159361,CUST-4419,MCH-164,Sports & Fitness,1,11.94,16.93,Delivered,Credit Card,2026-08-22
ORD-159362,CUST-7341,MCH-107,Apparel & Fashion,1,63.05,68.04,Processing,Apple Pay,2026-08-10
ORD-159363,CUST-4240,MCH-538,Apparel & Fashion,1,26.26,26.26,Delivered,Stripe,2026-07-16
ORD-159364,CUST-4755,MCH-542,Books & Media,2,13.94,37.87,Delivered,Credit Card,2026-08-24
ORD-159365,CUST-3204,MCH-249,Apparel & Fashion,1,68.86,73.85,Shipped,UPI / NetBanking,2026-07-27
ORD-159366,CUST-2347,MCH-631,Health & Personal Care,1,22.9,22.9,Processing,Credit Card,2026-08-11
ORD-159367,CUST-9142,MCH-503,Electronics,2,10.85,31.69,Cancelled,Stripe,2026-04-13
ORD-159368,CUST-7413,MCH-769,Electronics,3,23.92,76.75,Shipped,Stripe,2026-05-11
ORD-159369,CUST-9253,MCH-582,Electronics,2,44.88,94.75,Delivered,PayPal,2026-04-23
ORD-159370,CUST-1497,MCH-201,Health & Personal Care,2,80.78,166.55,Delivered,Stripe,2026-05-07
ORD-159371,CUST-8824,MCH-150,Electronics,1,21.75,31.74,Delivered,PayPal,2026-04-12
ORD-159372,CUST-9929,MCH-147,Apparel & Fashion,5,39.63,198.15,Delivered,Credit Card,2026-07-23
ORD-159373,CUST-7260,MCH-281,Books & Media,2,40.15,85.29,Delivered,PayPal,2026-04-11
ORD-159374,CUST-1914,MCH-795,Home & Kitchen,1,89.53,94.52,Delivered,Credit Card,2026-09-20
ORD-159375,CUST-5963,MCH-160,Home & Kitchen,2,15.46,40.91,Shipped,Credit Card,2026-07-23
ORD-159376,CUST-4649,MCH-135,Electronics,1,57.18,57.18,Processing,Stripe,2026-06-03
ORD-159377,CUST-3374,MCH-286,Apparel & Fashion,2,37.68,85.35,Delivered,Stripe,2026-03-28
ORD-159378,CUST-6659,MCH-661,Electronics,2,63.77,132.53,Delivered,Apple Pay,2026-04-15
ORD-159379,CUST-7876,MCH-111,Apparel & Fashion,5,38.97,204.84,Delivered,Credit Card,2026-05-12
ORD-159380,CUST-8444,MCH-722,Health & Personal Care,1,67.94,72.93,Delivered,Credit Card,2026-05-09
ORD-159381,CUST-6922,MCH-240,Electronics,1,16.02,21.01,Cancelled,PayPal,2026-04-05
ORD-159382,CUST-3533,MCH-606,Books & Media,1,21.59,26.58,Delivered,Apple Pay,2026-08-13
ORD-159383,CUST-7675,MCH-443,Apparel & Fashion,1,122.72,127.71,Delivered,Stripe,2026-08-10
ORD-159384,CUST-2222,MCH-447,Apparel & Fashion,3,18.1,64.29,Delivered,Credit Card,2026-05-26
ORD-159385,CUST-7854,MCH-523,Electronics,1,13.21,18.2,Delivered,Apple Pay,2026-04-29
ORD-159386,CUST-8263,MCH-116,Electronics,2,41.82,83.64,Delivered,Apple Pay,2026-08-22
ORD-159387,CUST-9062,MCH-254,Books & Media,2,18.85,47.69,Delivered,Stripe,2026-09-11
ORD-159388,CUST-1088,MCH-377,Apparel & Fashion,1,54.72,59.71,Delivered,Credit Card,2026-05-23
ORD-159389,CUST-8685,MCH-111,Electronics,2,142.85,290.69,Delivered,PayPal,2026-04-14
ORD-159390,CUST-3994,MCH-426,Home & Kitchen,2,9.38,18.76,Processing,Apple Pay,2026-05-22
ORD-159391,CUST-8066,MCH-669,Apparel & Fashion,1,22.53,32.52,Delivered,Stripe,2026-06-06
ORD-159392,CUST-4581,MCH-726,Home & Kitchen,1,10.38,10.38,Processing,PayPal,2026-04-26
ORD-159393,CUST-9715,MCH-511,Apparel & Fashion,1,30.6,35.59,Delivered,Credit Card,2026-07-05
ORD-159394,CUST-7418,MCH-143,Health & Personal Care,1,98.34,108.33,Delivered,Stripe,2026-08-18
ORD-159395,CUST-9656,MCH-381,Home & Kitchen,5,35.99,189.94,Delivered,Stripe,2026-06-02
ORD-159396,CUST-9846,MCH-427,Electronics,1,32.1,42.09,Refunded,Apple Pay,2026-05-25
ORD-159397,CUST-9644,MCH-768,Electronics,2,149.46,308.91,Delivered,Stripe,2026-07-21
ORD-159398,CUST-1291,MCH-445,Health & Personal Care,1,27.98,37.97,Delivered,Credit Card,2026-07-21
ORD-159399,CUST-8161,MCH-446,Home & Kitchen,1,24.9,29.89,Delivered,Credit Card,2026-09-19
ORD-159400,CUST-4668,MCH-602,Home & Kitchen,2,15.53,41.05,Processing,Apple Pay,2026-09-07
ORD-159401,CUST-2833,MCH-420,Electronics,1,32.71,37.7,Delivered,Stripe,2026-07-15
ORD-159402,CUST-4674,MCH-629,Home & Kitchen,3,10.13,30.39,Delivered,Stripe,2026-08-28
ORD-159403,CUST-2917,MCH-788,Home & Kitchen,3,23.67,71.01,Processing,Stripe,2026-05-13
ORD-159404,CUST-4613,MCH-487,Health & Personal Care,1,89.84,94.83,Processing,Credit Card,2026-07-29
ORD-159405,CUST-2209,MCH-739,Apparel & Fashion,2,13.28,36.55,Refunded,UPI / NetBanking,2026-07-25
ORD-159406,CUST-9442,MCH-403,Health & Personal Care,3,13.61,45.82,Cancelled,UPI / NetBanking,2026-05-25
ORD-159407,CUST-3668,MCH-589,Home & Kitchen,1,9.34,19.33,Processing,Credit Card,2026-07-03
ORD-159408,CUST-2463,MCH-729,Health & Personal Care,3,20.9,62.7,Shipped,Credit Card,2026-08-01
ORD-159409,CUST-4284,MCH-132,Apparel & Fashion,1,9.31,14.3,Cancelled,PayPal,2026-08-15
ORD-159410,CUST-9535,MCH-375,Electronics,2,134.27,268.54,Delivered,Credit Card,2026-04-01
ORD-159411,CUST-4925,MCH-669,Apparel & Fashion,4,51.25,209.99,Delivered,Credit Card,2026-09-05
ORD-159412,CUST-8146,MCH-473,Electronics,1,61.2,66.19,Delivered,UPI / NetBanking,2026-06-05
ORD-159413,CUST-6781,MCH-542,Apparel & Fashion,4,15.4,66.59,Delivered,Credit Card,2026-07-05
ORD-159414,CUST-6613,MCH-432,Electronics,1,45.04,45.04,Shipped,Apple Pay,2026-08-18
ORD-159415,CUST-6216,MCH-163,Home & Kitchen,1,19.77,24.76,Delivered,UPI / NetBanking,2026-05-17
ORD-159416,CUST-5962,MCH-283,Electronics,2,13.82,32.63,Delivered,Credit Card,2026-07-26
ORD-159417,CUST-8801,MCH-678,Electronics,2,21.42,42.84,Processing,PayPal,2026-09-08
ORD-159418,CUST-1085,MCH-468,Home & Kitchen,2,21.82,43.64,Delivered,UPI / NetBanking,2026-05-11
ORD-159419,CUST-2040,MCH-794,Home & Kitchen,1,83.08,88.07,Processing,Credit Card,2026-08-05
ORD-159420,CUST-3291,MCH-408,Apparel & Fashion,1,43.75,43.75,Processing,Stripe,2026-09-02
ORD-159421,CUST-6917,MCH-330,Apparel & Fashion,1,9.2,9.2,Shipped,PayPal,2026-09-16
ORD-159422,CUST-8385,MCH-662,Home & Kitchen,1,26.64,26.64,Delivered,Stripe,2026-07-19
ORD-159423,CUST-2932,MCH-564,Home & Kitchen,1,69.09,69.09,Shipped,PayPal,2026-05-18
ORD-159424,CUST-7149,MCH-263,Apparel & Fashion,1,10.34,15.33,Delivered,Credit Card,2026-04-09
ORD-159425,CUST-1380,MCH-450,Electronics,1,12.96,17.95,Delivered,Apple Pay,2026-08-23
ORD-159426,CUST-1778,MCH-503,Books & Media,1,77.43,77.43,Delivered,Credit Card,2026-07-22
ORD-159427,CUST-4306,MCH-268,Apparel & Fashion,1,61.19,66.18,Delivered,Credit Card,2026-05-11
ORD-159428,CUST-4455,MCH-260,Books & Media,2,29.93,64.85,Processing,PayPal,2026-05-23
ORD-159429,CUST-1123,MCH-159,Books & Media,1,31.62,36.61,Processing,Credit Card,2026-06-03
ORD-159430,CUST-2083,MCH-674,Apparel & Fashion,2,30.4,60.8,Cancelled,PayPal,2026-09-02
ORD-159431,CUST-3057,MCH-182,Electronics,1,10.95,15.94,Delivered,Credit Card,2026-06-07
ORD-159432,CUST-7739,MCH-604,Electronics,1,27.64,32.63,Cancelled,Stripe,2026-06-17
ORD-159433,CUST-4218,MCH-683,Health & Personal Care,1,45.35,50.34,Delivered,Apple Pay,2026-05-30
ORD-159434,CUST-5552,MCH-613,Apparel & Fashion,2,36.21,82.41,Delivered,PayPal,2026-05-01
ORD-159435,CUST-5707,MCH-290,Health & Personal Care,1,13.52,13.52,Delivered,PayPal,2026-09-01
ORD-159436,CUST-2806,MCH-103,Health & Personal Care,2,48.84,107.67,Delivered,Stripe,2026-04-19
ORD-159437,CUST-6670,MCH-706,Home & Kitchen,2,17.54,45.07,Cancelled,Stripe,2026-09-02
ORD-159438,CUST-8666,MCH-210,Home & Kitchen,1,16.77,16.77,Delivered,Stripe,2026-08-11
ORD-159439,CUST-4669,MCH-119,Sports & Fitness,1,19.86,29.85,Processing,Credit Card,2026-06-11
ORD-159440,CUST-5645,MCH-701,Home & Kitchen,4,9.87,39.48,Delivered,Stripe,2026-08-07
ORD-159441,CUST-3739,MCH-177,Apparel & Fashion,1,45.91,45.91,Delivered,UPI / NetBanking,2026-05-25
ORD-159442,CUST-3958,MCH-653,Electronics,1,61.28,61.28,Delivered,Credit Card,2026-07-04
ORD-159443,CUST-8186,MCH-606,Sports & Fitness,1,10.04,10.04,Delivered,PayPal,2026-09-22
ORD-159444,CUST-8330,MCH-602,Books & Media,1,15.39,20.38,Shipped,Credit Card,2026-05-12
ORD-159445,CUST-1713,MCH-231,Electronics,2,29.61,64.21,Delivered,Stripe,2026-06-24
ORD-159446,CUST-8950,MCH-116,Apparel & Fashion,1,34.75,39.74,Delivered,PayPal,2026-07-20
ORD-159447,CUST-3999,MCH-551,Apparel & Fashion,3,36.43,114.28,Delivered,Stripe,2026-07-28
ORD-159448,CUST-9434,MCH-790,Books & Media,1,41.01,41.01,Delivered,Stripe,2026-09-12
ORD-159449,CUST-9851,MCH-231,Electronics,2,41.69,88.37,Delivered,Credit Card,2026-06-09
ORD-159450,CUST-1996,MCH-365,Books & Media,1,8.56,13.55,Delivered,Apple Pay,2026-04-14
ORD-159451,CUST-1970,MCH-639,Apparel & Fashion,3,9.59,33.76,Processing,PayPal,2026-08-10
ORD-159452,CUST-8944,MCH-134,Electronics,1,87.66,92.65,Delivered,Apple Pay,2026-08-17
ORD-159453,CUST-2540,MCH-665,Electronics,1,180.29,180.29,Delivered,Stripe,2026-04-16
ORD-159454,CUST-1650,MCH-338,Sports & Fitness,2,20.82,41.64,Delivered,UPI / NetBanking,2026-05-20
ORD-159455,CUST-7246,MCH-113,Electronics,2,23.82,52.63,Delivered,Credit Card,2026-07-08
ORD-159456,CUST-6978,MCH-315,Books & Media,1,69.77,69.77,Processing,PayPal,2026-06-18
ORD-159457,CUST-4763,MCH-444,Home & Kitchen,5,34.26,181.29,Delivered,Stripe,2026-09-09
ORD-159458,CUST-3195,MCH-138,Electronics,1,17.91,22.9,Refunded,Stripe,2026-07-24
ORD-159459,CUST-5765,MCH-730,Health & Personal Care,1,99.86,99.86,Delivered,Stripe,2026-09-14
ORD-159460,CUST-1768,MCH-597,Electronics,1,60.72,65.71,Processing,Credit Card,2026-08-17
